ASVID	Taxon	ScientificName_unique
d15bc449222795a9ff230013aa633686	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	g__Acinetobacter_unknown.141
586f05b3a7bca8adcf2c8745698f6a5e	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Mesorhizobium	g__Mesorhizobium_unknown
4bc3351a4fd8d95376d9111d0b177405	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Corynebacteriales; f__Nocardiaceae; g__Rhodococcus; s__Rhodococcus_hoagii	s__Rhodococcus_hoagii
69ea7172149c9c08d44bf3cedf756f51	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	g__Stenotrophomonas_unknown.10
85af20686557f555a1bd77eadd3b17b2	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae; g__Paenarthrobacter	g__Paenarthrobacter_unknown
433fa1c928b56001138ead74d77fc96c	d__Bacteria; p__Firmicutes; c__Thermoanaerobacteria; o__Thermoanaerobacterales; f__Family_III; g__Thermoanaerobacterium; s__uncultured_bacterium	g__Thermoanaerobacterium_isolate.1
eee0b491fc162973e0d226490e61eae4	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Chthoniobacter	g__Chthoniobacter_unknown.2
3a7184f38e58f78bdc17e4b2e73a02d7	d__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium_sensu_stricto_9	g__Clostridium_sensu_stricto_9_unknown
253b747a2ca3c202c8f9002035fe5a03	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Gastranaerophilales; f__Gastranaerophilales; g__Gastranaerophilales	g__Gastranaerophilales_unknown
97220c578fcf25e1fed0146da16b157f	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria; s__uncultured_bacterium	g__Parcubacteria_isolate.11
5a0aea1605f758d7fb4acabb61d0cbeb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Terrimonas; s__metagenome	g__Terrimonas_isolate
d6a432804285a6093a36d7e5f15eff3c	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__SM2D12; g__SM2D12	g__SM2D12_unknown.2
b306b305fd1e6de902363b591fd28fac	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Lysinibacillus	g__Lysinibacillus_unknown.3
805907d47d37dc3ac94feb7e01d9ac76	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Microscillaceae; g__uncultured	f__Microscillaceae_isolate_unknown.1
c432db46d8c525259d78fe133a13106f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiales_Incertae_Sedis; g__Nordella; s__uncultured_bacterium	g__Nordella_isolate
26ba1c3be9fb102889afcb9d61e730e7	d__Bacteria; p__Firmicutes; c__Thermoanaerobacteria; o__Thermoanaerobacterales; f__Family_III; g__Thermoanaerobacterium; s__uncultured_bacterium	g__Thermoanaerobacterium_isolate
815106c78cd7711be8510aa84b89c8d3	d__Bacteria; p__Acidobacteriota; c__Subgroup_22; o__Subgroup_22; f__Subgroup_22; g__Subgroup_22; s__uncultured_bacterium	g__Subgroup_22_isolate
25fe23e989514e818f4bc1f680ad6da1	d__Bacteria; p__Firmicutes; c__Bacilli; o__Exiguobacterales; f__Exiguobacteraceae; g__Exiguobacterium	g__Exiguobacterium_unknown
dd1b9fff0b26f3505b226929c1931971	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae	f__Sphingobacteriaceae_unknown.1
50b61496d772ef01f3cbdacc5c6ca371	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	g__Sphingomonas_unknown.2
bf7dafb851ae49c119cb746eafab6eda	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.563
6e953966cc870d4acfdc7bbc21d8a4f2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	g__Flavobacterium_unknown.9
36698e7081e539521470b4918a71d8f7	d__Bacteria; p__Myxococcota; c__Polyangia; o__mle1-27; f__mle1-27; g__mle1-27	g__mle1-27_unknown
b34d8b72e3df1cce66eeaffae5bbb560	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.561
8986ca4f25fb02ca2df89704f01cba12	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	g__Stenotrophomonas_unknown.14
1bfeb462bc1c0cdb91019004a1b9461f	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__Deinococcus_geothermalis	s__Deinococcus_geothermalis.2
d968de6b3b9b61ea2590b3c86c114fa1	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Vogelbacteria; f__Candidatus_Vogelbacteria; g__Candidatus_Vogelbacteria; s__uncultured_Parcubacteria	g__Candidatus_Vogelbacteria_isolate
56785c5cfbd101a4fa522dbc49dd72f0	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__uncultured_bacterium	g__Gemmata_isolate.1
5c579a33e86831bf7d8561ef04ed88da	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.43
28901f408a83a0641d1a4b93c0f3374e	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__uncultured; s__uncultured_bacterium	f__Verrucomicrobiaceae_isolate
5a988b490c981bca8a99737670c007b7	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium; s__uncultured_bacterium	g__Rubellimicrobium_isolate
4e61fbf2c4c1d7c05d6825c089d94824	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae	f__Sphingobacteriaceae_unknown
b6f5acf816665920fd44c22464c60bc6	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia	g__Serratia_unknown.51
e7dd01d01c0203abc3708549d99e4e9c	d__Bacteria; p__Firmicutes; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	g__Staphylococcus_unknown.19
caf453a6dba2f9faede076262ebabcec	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	f__Comamonadaceae_unknown.34
dc874371ab14fa67d7a1a97d8855a0ca	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.573
60d451d2390c6eb245d6a9e065e7d44a	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Luteolibacter	g__Luteolibacter_unknown.1
9c049df35d261e7343480476dd89b9c8	d__Bacteria; p__Elusimicrobiota; c__Lineage_IIa; o__Lineage_IIa; f__Lineage_IIa; g__Lineage_IIa	g__Lineage_IIa_unknown
a537d8bab85c83b0e74c73c55790324b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas	g__Brevundimonas_unknown.3
66d1950018a7026edc12588d62eac0be	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Hyphomonadaceae; g__Hyphomonas	g__Hyphomonas_unknown
12ba51646863cc15c3a95f028b097a53	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	g__Stenotrophomonas_unknown.5
32f6ff754ab9e402f6dddcfd36dbfad7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__Flavobacterium_tegetincola	s__Flavobacterium_tegetincola
024311f59e788e31673bc1a433a02d55	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Paracaedibacterales; f__Paracaedibacteraceae; g__uncultured; s__uncultured_bacterium	f__Paracaedibacteraceae_isolate
0fad5c45f838335129dda362d6c8714d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	g__Stenotrophomonas_unknown.4
bc431c89a772c41702da1f61762db9fb	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium	g__Chryseobacterium_unknown.91
eaa3f7d7f43d8c8f4ba820e14fe1d580	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.577
ba18423917b1c2785a5799931e9afd31	d__Bacteria; p__Proteobacteria	p__Proteobacteria_unknown
ea27de73d7329faff4614b3d593ffb43	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bacteriovoracales; f__Bacteriovoracaceae; g__Bacteriovorax	g__Bacteriovorax_unknown
8bdb40a9b492fac7dfdd9a0e917e9ed0	d__Bacteria; p__Firmicutes; c__Bacilli; o__Brevibacillales; f__Brevibacillaceae; g__Brevibacillus	g__Brevibacillus_unknown.2
2eb220cbd3c451fea03025ca64ad375a	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__Deinococcus_geothermalis	s__Deinococcus_geothermalis.4
1a8bf783a87a6623338d0e073ce8aece	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Leadbetterella; s__uncultured_Leadbetterella	g__Leadbetterella_isolate
10b890326e2b0b15509aefb95d0d6b79	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Sphingobacterium	g__Sphingobacterium_unknown
cae2364bd1a03535a0ad9d6d06ca013f	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae; g__Devosia	g__Devosia_unknown.1
3262380306099265eeae33c075f17394	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria; s__uncultured_bacterium	g__Candidatus_Peribacteria_isolate.2
400ec04701c363c976a3dcd8653d15c0	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium	g__Chryseobacterium_unknown.7
27f52e341b497aa9630a286ab8fd1537	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Legionellales; f__Legionellaceae; g__Legionella; s__uncultured_bacterium	g__Legionella_isolate.1
d86c6987d2f74469ea2c6af4680362c7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Saprospiraceae; g__uncultured; s__uncultured_Saprospiraceae	f__Saprospiraceae_isolate.3
448a86fe222dbc4a9a5308fd3f937777	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.32
8119d66bae6de98111412785dae68e5e	d__Bacteria; p__Dependentiae; c__Babeliae; o__Babeliales; f__Vermiphilaceae; g__Vermiphilaceae; s__uncultured_bacterium	g__Vermiphilaceae_isolate.1
7ef34ee2c62a8b36b112ee9b6f56d84e	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria; s__uncultured_bacterium	g__Parcubacteria_isolate.8
67bd71f61cc04474e3ff8243f34351e7	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Gemmatales; f__Gemmataceae; g__Fimbriiglobus; s__uncultured_bacterium	g__Fimbriiglobus_isolate.2
4370f655a7c69c5f5bb2a1c52d49fb69	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.30
7606025d71cb8bbcd3e97ef045e8e58a	d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio	g__Bdellovibrio_unknown.1
2cd00ea627d63b6c55af5d1d65a6cd44	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Arcicella; s__Arcicella_rigui	s__Arcicella_rigui
b3171129a5bd7ddb92e2ac1b7df69801	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Zambryskibacteria; f__Candidatus_Zambryskibacteria; g__Candidatus_Zambryskibacteria; s__Parcubacteria_group	s__Parcubacteria_group.2
a0c02d58dde7f5fc4ed5e62ab114f788	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	g__Stenotrophomonas_unknown.44
fdc9fa529149450152cb86a314dbe7f1	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Pedobacter	g__Pedobacter_unknown.15
2ac86afef567aefeca0b6ea9ded595f2	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.19
6376ea6dab7d0fde3cd66f53b57e1484	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.48
e55675e45bb54fe6c8af1b41bc022355	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Azambacteria; f__Candidatus_Azambacteria; g__Candidatus_Azambacteria; s__Parcubacteria_bacterium	s__Parcubacteria_bacterium
1450e67b22964f863c25a880d4dc46ed	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.5
1aa45332969575442e0a457ef371669d	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Rubritaleaceae; g__Luteolibacter	g__Luteolibacter_unknown
21ef3f4bb0a75cff045637dd55eda3b6	d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__uncultured; g__uncultured	o__Vicinamibacterales_isolate_unknown.1
c47a1ad936a0b33dce8c2f7dc29e6073	d__Bacteria; p__Patescibacteria; c__Microgenomatia; o__Candidatus_Woesebacteria; f__Candidatus_Woesebacteria; g__Candidatus_Woesebacteria; s__uncultured_bacterium	g__Candidatus_Woesebacteria_isolate.2
efe5cd8673d13cac6f76feccf0b38618	d__Bacteria; p__Cyanobacteria; c__Sericytochromatia; o__Sericytochromatia; f__Sericytochromatia; g__Sericytochromatia; s__unidentified	s__unidentified
07c9fb4a8568a69387c46c6fa8936f0f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Diplorickettsiales; f__Diplorickettsiaceae; g__uncultured	f__Diplorickettsiaceae_isolate_unknown
1826ff1ce1a5f373c9bf0cbc7104f31b	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae; g__Bradyrhizobium	g__Bradyrhizobium_unknown
d6547ae2b7dfad591762cbbf61b40bbd	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia	g__Delftia_unknown.7
56c54a23e695e111eab4d2d066f79679	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	g__Stenotrophomonas_unknown.9
09c68b630c52526f7f20580c7683d961	d__Bacteria; p__WS1; c__WS1; o__WS1; f__WS1; g__WS1; s__uncultured_bacterium	g__WS1_isolate
3dafe4d29180fb81eb39ade3fe1cf674	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Nomurabacteria; f__Candidatus_Nomurabacteria; g__Candidatus_Nomurabacteria; s__uncultured_bacterium	g__Candidatus_Nomurabacteria_isolate.1
69af2fbc8a047fa90899d7f736e54629	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria; s__uncultured_bacterium	g__Candidatus_Peribacteria_isolate.7
7280c84ede9ad2567c04914e8832d719	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae	f__Streptomycetaceae_unknown
9b37f44190c6fcafb1e6d43630558c23	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Boudabousia_marimammalium	s__Boudabousia_marimammalium
68b3130fc4d135baaf02e303aecd2f4e	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	g__Bacillus_unknown.10
0920dcf0f62fb2b3ab9e32f1c4edec37	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	f__Comamonadaceae_unknown.1
870da42718132159a5ea05f60c736a60	d__Bacteria; p__Patescibacteria; c__ABY1; o__Candidatus_Falkowbacteria; f__Candidatus_Falkowbacteria; g__Candidatus_Falkowbacteria; s__uncultured_Parcubacteria	g__Candidatus_Falkowbacteria_isolate
b724aa38d1d0b61571fd11ac1f42ce55	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Chryseobacterium	g__Chryseobacterium_unknown.90
2f233548be2842ce6b01d3181f616d1d	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Neisseriaceae; g__uncultured; s__Neisseriaceae_bacterium	s__Neisseriaceae_bacterium
56b098a11edb0575e70c2b59a90daf79	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Taibaiella	g__Taibaiella_unknown
84351f43af04791ddd7762ac90f5bb66	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Candidatus_Udaeobacter	g__Candidatus_Udaeobacter_unknown.1
025f8d52bf0fe507d3355b96f306b99b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Runella	g__Runella_unknown
ca363a944c18c46cd26cff26aa20b87e	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Roseimicrobium; s__uncultured_Verrucomicrobia	g__Roseimicrobium_isolate
c2ed4cd9dbbd5fe55220db4b82448540	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	f__Comamonadaceae_unknown.33
9b0c862836681a0f990f4304489f9faa	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Candidatus_Udaeobacter; s__uncultured_Verrucomicrobia	g__Candidatus_Udaeobacter_isolate
febc1a05e48f3ab7d8d5a548e2a258a3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia	g__Serratia_unknown.53
c39ea129388a077989abed2081b5fe88	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomaceae; g__Pseudarcicella; s__uncultured_bacterium	g__Pseudarcicella_isolate
6a2fa8a4363f93d2cba407af24a766e4	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	f__Comamonadaceae_unknown.8
21de8d8a8dc765d3490b44d8cdb6ead1	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae	f__Xanthobacteraceae_unknown
aaa5eefe40e1e42bd80495cb4b786c1e	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Absconditabacteriales_(SR1); f__Absconditabacteriales_(SR1); g__Absconditabacteriales_(SR1); s__uncultured_candidate	g__Absconditabacteriales_(SR1)_isolate.2
66e5573f57186d87880341afd62978fc	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Weeksellaceae; g__Apibacter; s__Apibacter_sp.	s__Apibacter_sp.
d40381ab00438d8e99b40118791c3ff3	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__env.OPS_17; g__env.OPS_17; s__uncultured_bacterium	g__env.OPS_17_isolate.4
0bc60561d65da4eee4c82acbbc50ae76	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	g__Stenotrophomonas_unknown.2
3ef4fa85598b95af20bd3924877cc52c	d__Bacteria; p__Patescibacteria; c__Gracilibacteria; o__Candidatus_Peribacteria; f__Candidatus_Peribacteria; g__Candidatus_Peribacteria; s__uncultured_bacterium	g__Candidatus_Peribacteria_isolate.4
f80c2fc7b9a1b79daf83441af8716d3d	d__Bacteria; p__Deinococcota; c__Deinococci; o__Deinococcales; f__Deinococcaceae; g__Deinococcus; s__Deinococcus_geothermalis	s__Deinococcus_geothermalis.9
edf598b23f02af7918b5ca9b32fcde54	d__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	g__Bacillus_unknown.48
cbe5b99184744938bbdb386295c4788b	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Candidatus_Udaeobacter	g__Candidatus_Udaeobacter_unknown.3
7f3a565cb8973d5671986ebd881ba8f9	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__Micrococcales; f__Dermabacteraceae; g__Brachybacterium	g__Brachybacterium_unknown
adfec3fa396bcda0d72b2b3991c0ac22	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Zambryskibacteria; f__Candidatus_Zambryskibacteria; g__Candidatus_Zambryskibacteria; s__Parcubacteria_group	s__Parcubacteria_group.1
b0da6693c365304f34067f79b3453a10	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium	g__Flavobacterium_unknown.53
14595e5e235c83638e5bc98e17598116	d__Bacteria; p__Firmicutes; c__Bacilli; o__Paenibacillales; f__Paenibacillaceae; g__Paenibacillus	g__Paenibacillus_unknown
e8b33446e2061105dd7703ad4d1ca443	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae; g__Sterolibacterium; s__uncultured_bacterium	g__Sterolibacterium_isolate
32ef963365fbb04587012e54f1db9737	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Parcubacteria; f__Parcubacteria; g__Parcubacteria	g__Parcubacteria_unknown
fa1814566a7ffd917e9b6cdc2d300e3f	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.586
300d53fe29f1256d5df5a4db6c14d76e	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae	f__Yersiniaceae_unknown.6
f48cbba2fe7a2cba3df1c5bcffc1fa83	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia	g__Massilia_unknown.4
fe7b5b769375b837bb6d4bfa6dee234f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Sediminibacterium	g__Sediminibacterium_unknown
95a639a8a9a776a314396fc22863c436	d__Bacteria; p__Deinococcota; c__Deinococci; o__Thermales; f__Thermaceae; g__Thermus	g__Thermus_unknown.2
850c8d21486250d64a37cd216258b52d	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__uncultured; g__uncultured	o__Planctomycetales_isolate_unknown
df71de0e92459aa808364311135bb8fc	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Variovorax	g__Variovorax_unknown.2
3d0f6bb5759d9f5250e8f785575ae3ee	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.26
a47389c06499a664dc9046a142cd46e3	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae	f__Oxalobacteraceae_unknown.2
8023dfa24a8a4efdff712cc904f37181	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas	g__Pseudomonas_unknown.52
9c649ff2fb6ca1b5f7a0c77d28e19d0c	d__Bacteria; p__Actinobacteriota; c__Thermoleophilia; o__Solirubrobacterales; f__67-14; g__67-14; s__uncultured_bacterium	g__67-14_isolate
082e7ecc026d2e28080af9ded2124b79	d__Bacteria; p__Patescibacteria; c__Parcubacteria; o__Candidatus_Kaiserbacteria; f__Candidatus_Kaiserbacteria; g__Candidatus_Kaiserbacteria; s__uncultured_bacterium	g__Candidatus_Kaiserbacteria_isolate
95e821d778b268bed35b330d61273aa8	d__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus	g__Lactococcus_unknown.1
bcbb44b0e0a0f82e56d79a5c4c1ba3e4	d__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Polymorphobacter	g__Polymorphobacter_unknown
ff3478cb4f14393bcaae349049cd5b1a	d__Bacteria; p__Actinobacteriota; c__Actinobacteria; o__uncultured; f__uncultured; g__uncultured; s__metagenome	c__Actinobacteria_isolate
11fb0c3ae9d7d1fa08dd025a98213ef0	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Planctomycetales; f__uncultured; g__uncultured; s__uncultured_Planctomyces	o__Planctomycetales_isolate
72d8455704e34ed51059b9242873699b	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Serratia	g__Serratia_unknown.2
0373b989f839d669a8aeae089ddd81a5	d__Bacteria; p__Cyanobacteria; c__Vampirivibrionia; o__Vampirovibrionales; f__Vampirovibrionales; g__Vampirovibrionales; s__uncultured_bacterium	g__Vampirovibrionales_isolate
46056dc39ca834e080b8c21c1bca72f8	d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiae; o__Pedosphaerales; f__Pedosphaeraceae; g__DEV114; s__uncultured_verrucomicrobium	g__DEV114_isolate
d46e2205f0c6ecf67b51f83d111c509c	d__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Enterobacteriaceae; g__Escherichia-Shigella	g__Escherichia-Shigella_unknown
