Rep	JarID	M_ID	ZS_ID	Diameter	Notes	X	conv_pix_in_0.1mm	diameter_mm	diameter_um	sampleID
Rep3	12	2	5	101.079			1031.2316	0.00980177488742587	9.80177488742587	R3_J12_Bd
Rep3	12	2	6	92.136			1031.2316	0.00893455941419949	8.93455941419949	R3_J12_Bd
Rep3	12	2	7	79.48			1031.2316	0.00770728903187218	7.70728903187218	R3_J12_Bd
Rep3	12	2	8	100.319			1031.2316	0.00972807660277284	9.72807660277284	R3_J12_Bd
Rep3	12	2	9	94.372			1031.2316	0.00915138752536288	9.15138752536288	R3_J12_Bd
Rep3	12	2	10	68.066			1031.2316	0.00660045716209627	6.60045716209627	R3_J12_Bd
Rep3	12	2	11	94.868			1031.2316	0.0091994853532417	9.1994853532417	R3_J12_Bd
Rep3	12	2	12	74.324			1031.2316	0.00720730435335767	7.20730435335767	R3_J12_Bd
Rep3	12	2	13	74.202			1031.2316	0.00719547383924232	7.19547383924232	R3_J12_Bd
Rep3	12	2	14	78.746			1031.2316	0.0076361120043257	7.6361120043257	R3_J12_Bd
Rep3	12	2	15	70.831			1031.2316	0.00686858315823526	6.86858315823526	R3_J12_Bd
Rep3	12	2	16	94.112			1031.2316	0.00912617495429737	9.12617495429737	R3_J12_Bd
Rep3	12	2	17	87.92			1031.2316	0.00852572787722952	8.52572787722952	R3_J12_Bd
Rep3	12	2	18	88.837			1031.2316	0.00861465067594903	8.61465067594903	R3_J12_Bd
Rep3	12	2	19	67.676			1031.2316	0.00656263830549801	6.56263830549801	R3_J12_Bd
Rep3	12	2	20	62.29			1031.2316	0.00604035019873324	6.04035019873324	R3_J12_Bd
Rep3	12	2	21	56.648			1031.2316	0.00549323740661167	5.49323740661167	R3_J12_Bd
Rep3	12	2	22	52.802			1031.2316	0.00512028529769646	5.12028529769646	R3_J12_Bd
Rep3	12	2	23	66.611			1031.2316	0.00645936373555659	6.45936373555659	R3_J12_Bd
Rep3	12	2	24	60.374			1031.2316	0.00585455294426587	5.85455294426587	R3_J12_Bd
Rep3	12	2	25	68.308			1031.2316	0.00662392424747264	6.62392424747263	R3_J12_Bd
Rep3	12	2	26	76.844			1031.2316	0.00745167234983877	7.45167234983877	R3_J12_Bd
Rep3	12	2	27	59.237			1031.2316	0.00574429643156785	5.74429643156785	R3_J12_Bd
Rep3	12	2	28	71.561			1031.2316	0.00693937230007304	6.93937230007304	R3_J12_Bd
Rep3	12	2	29	75.954			1031.2316	0.00736536777965299	7.36536777965299	R3_J12_Bd
Rep3	12	2	30	49.254			1031.2316	0.00477623067407942	4.77623067407942	R3_J12_Bd
Rep3	12	2	31	44.553			1031.2316	0.00432036799492956	4.32036799492956	R3_J12_Bd
Rep3	12	2	32	72.069			1031.2316	0.00698863378507796	6.98863378507796	R3_J12_Bd
Rep3	12	2	33	70.937			1031.2316	0.00687886212951581	6.87886212951581	R3_J12_Bd
Rep3	12	2	34	82.462			1031.2316	0.00799645782770815	7.99645782770815	R3_J12_Bd
Rep3	12	2	35	72.443			1031.2316	0.00702490109884142	7.02490109884142	R3_J12_Bd
Rep3	12	2	36	63.127			1031.2316	0.00612151528327875	6.12151528327875	R3_J12_Bd
Rep3	12	2	37	48.374			1031.2316	0.00469089581816539	4.69089581816539	R3_J12_Bd
Rep3	12	2	38	73.062			1031.2316	0.00708492641226277	7.08492641226277	R3_J12_Bd
Rep3	12	2	39	65.115			1031.2316	0.00631429448050273	6.31429448050273	R3_J12_Bd
Rep3	12	2	40	47.424			1031.2316	0.0045987729623491	4.5987729623491	R3_J12_Bd
Rep3	12	2	41	45.88			1031.2316	0.00444904907879084	4.44904907879084	R3_J12_Bd
Rep3	12	3	1	218.33			1031.2316	0.0211717716951265	21.1717716951265	R3_J12_Bd
Rep3	12	3	2	148.354			1031.2316	0.0143860991071259	14.3860991071259	R3_J12_Bd
Rep3	12	3	3	155.801			1031.2316	0.0151082453252984	15.1082453252984	R3_J12_Bd
Rep3	12	3	4	140.071			1031.2316	0.013582884775835	13.582884775835	R3_J12_Bd
Rep3	12	3	5	244.477			1031.2316	0.0237072836014723	23.7072836014723	R3_J12_Bd
Rep3	12	3	6	133.881			1031.2316	0.0129826316416215	12.9826316416215	R3_J12_Bd
Rep3	12	3	7	200.532			1031.2316	0.0194458742342651	19.4458742342651	R3_J12_Bd
Rep3	12	3	8	222.441			1031.2316	0.0215704212322431	21.5704212322431	R3_J12_Bd
Rep3	12	3	9	109.622			1031.2316	0.0106302017897822	10.6302017897822	R3_J12_Bd
Rep3	12	3	10	120.441			1031.2316	0.011679335660389	11.679335660389	R3_J12_Bd
Rep3	12	3	11	117.346			1031.2316	0.0113792090932822	11.3792090932822	R3_J12_Bd
Rep3	12	3	12	231.234			1031.2316	0.0224230909913932	22.4230909913932	R3_J12_Bd
Rep3	12	3	13	199.81			1031.2316	0.0193758608638447	19.3758608638447	R3_J12_Bd
Rep3	12	3	14	108.268			1031.2316	0.0104989024773872	10.4989024773872	R3_J12_Bd
Rep3	12	3	15	209.755			1031.2316	0.0203402417071005	20.3402417071005	R3_J12_Bd
Rep3	12	3	16	213.214			1031.2316	0.020675665873699	20.675665873699	R3_J12_Bd
Rep3	12	4	1	194.466			1031.2316	0.0188576455570213	18.8576455570213	R3_J12_Bd
Rep3	12	4	2	209.764			1031.2316	0.0203411144499451	20.3411144499451	R3_J12_Bd
Rep3	12	4	3	170.356			1031.2316	0.0165196644478311	16.5196644478311	R3_J12_Bd
Rep3	12	4	4	201.48			1031.2316	0.0195378031472271	19.5378031472271	R3_J12_Bd
Rep3	12	5	1	216.933			1031.2316	0.021036302611363	21.036302611363	R3_J12_Bd
Rep3	12	5	2	114.935			1031.2316	0.0111454109823632	11.1454109823632	R3_J12_Bd
Rep3	12	5	3	212.702			1031.2316	0.0206260165029854	20.6260165029854	R3_J12_Bd
Rep3	12	5	4	265.198			1031.2316	0.0257166285439663	25.7166285439663	R3_J12_Bd
Rep3	12	5	5	131.309			1031.2316	0.0127332211309273	12.7332211309273	R3_J12_Bd
Rep3	12	5	6	213.084			1031.2316	0.0206630595881662	20.6630595881662	R3_J12_Bd
Rep3	12	5	7	121.852			1031.2316	0.011816162344133	11.816162344133	R3_J12_Bd
Rep3	12	5	8	105.622			1031.2316	0.0102423160810821	10.2423160810821	R3_J12_Bd
Rep3	12	5	9	124.615			1031.2316	0.0120840943974176	12.0840943974176	R3_J12_Bd
Rep3	12	5	10	64.475			1031.2316	0.0062522327671107	6.2522327671107	R3_J12_Bd
Rep3	12	5	11	106			1031.2316	0.0102789712805542	10.2789712805542	R3_J12_Bd
Rep3	12	5	12	99.282			1031.2316	0.00962751723279232	9.62751723279232	R3_J12_Bd
Rep3	12	5	13	99.765			1031.2316	0.00967435443211787	9.67435443211787	R3_J12_Bd
Rep3	12	5	14	116.039			1031.2316	0.0112524674379645	11.2524674379645	R3_J12_Bd
Rep3	12	5	15	108.245			1031.2316	0.0104966721345622	10.4966721345622	R3_J12_Bd
Rep3	12	5	16	111.041			1031.2316	0.0107678042449436	10.7678042449436	R3_J12_Bd
Rep3	12	5	17	99.161			1031.2316	0.00961578369010414	9.61578369010414	R3_J12_Bd
Rep3	12	5	18	120.83			1031.2316	0.0117170575455601	11.7170575455601	R3_J12_Bd
Rep3	12	5	19	109.225			1031.2316	0.0105917041331937	10.5917041331937	R3_J12_Bd
Rep3	12	5	20	77.492			1031.2316	0.0075145098346482	7.5145098346482	R3_J12_Bd
Rep3	12	5	21	115.109			1031.2316	0.0111622840106917	11.1622840106917	R3_J12_Bd
Rep3	12	5	22	102.069			1031.2316	0.00989777660032916	9.89777660032916	R3_J12_Bd
Rep3	12	5	23	134.648			1031.2316	0.0130570087262648	13.0570087262648	R3_J12_Bd
Rep3	12	5	24	97.082			1031.2316	0.00941418009300724	9.41418009300724	R3_J12_Bd
Rep3	12	5	25	104.317			1031.2316	0.0101157683686186	10.1157683686186	R3_J12_Bd
Rep3	12	5	26	104.062			1031.2316	0.010091040654689	10.091040654689	R3_J12_Bd
Rep3	12	5	27	110.653			1031.2316	0.0107301793311997	10.7301793311997	R3_J12_Bd
Rep3	12	5	28	78.873			1031.2316	0.00764842737557693	7.64842737557693	R3_J12_Bd
Rep3	12	6	1	271.897			1031.2316	0.0263662401346119	26.3662401346119	R3_J12_Bd
Rep3	12	6	2	161.941			1031.2316	0.0157036498881532	15.7036498881532	R3_J12_Bd
Rep3	12	6	3	172.627			1031.2316	0.0167398865589456	16.7398865589456	R3_J12_Bd
Rep3	12	6	4	159.305			1031.2316	0.0154480332061197	15.4480332061197	R3_J12_Bd
Rep3	12	6	5	214.953			1031.2316	0.0208442991855564	20.8442991855564	R3_J12_Bd
Rep3	12	6	6	147.248			1031.2316	0.0142788487086703	14.2788487086703	R3_J12_Bd
Rep3	12	6	7	125.897			1031.2316	0.012208411767056	12.208411767056	R3_J12_Bd
Rep3	12	6	8	211.436			1031.2316	0.0205032506761818	20.5032506761818	R3_J12_Bd
Rep3	12	6	9	230.098			1031.2316	0.0223129314501224	22.3129314501224	R3_J12_Bd
Rep3	12	6	10	207.523			1031.2316	0.0201238014816458	20.1238014816458	R3_J12_Bd
Rep3	12	6	11	227.178			1031.2316	0.0220297748827712	22.0297748827712	R3_J12_Bd
Rep3	12	6	12	156.08			1031.2316	0.0151353003534802	15.1353003534802	R3_J12_Bd
Rep3	12	6	13	170.892			1031.2316	0.0165716411327969	16.5716411327969	R3_J12_Bd
Rep3	12	6	14	200.863			1031.2316	0.0194779717766601	19.4779717766601	R3_J12_Bd
Rep3	12	6	15	213.581			1031.2316	0.0207112543874722	20.7112543874722	R3_J12_Bd
Rep3	12	6	16	192.419			1031.2316	0.018659145045594	18.659145045594	R3_J12_Bd
Rep3	12	6	17	213.6			1031.2316	0.0207130968445885	20.7130968445885	R3_J12_Bd
Rep3	12	6	18	128.281			1031.2316	0.0124395916494413	12.4395916494413	R3_J12_Bd
Rep3	12	6	19	164.158			1031.2316	0.0159186355422002	15.9186355422002	R3_J12_Bd
Rep3	12	6	20	149.576			1031.2316	0.0145045981911338	14.5045981911338	R3_J12_Bd
Rep3	12	6	21	152.765			1031.2316	0.014813840072395	14.813840072395	R3_J12_Bd
Rep3	12	6	22	176.912			1031.2316	0.0171554091243907	17.1554091243907	R3_J12_Bd
Rep3	12	6	23	203.342			1031.2316	0.019718363944627	19.718363944627	R3_J12_Bd
Rep3	12	7	1	196.977			1031.2316	0.0191011408106579	19.1011408106579	R3_J12_Bd
Rep3	12	7	2	153.688			1031.2316	0.0149033446996775	14.9033446996775	R3_J12_Bd
Rep3	12	7	3	95.079			1031.2316	0.00921994632437563	9.21994632437563	R3_J12_Bd
Rep3	12	8	1	176.59			1031.2316	0.0171241843248403	17.1241843248403	R3_J12_Bd
Rep3	12	8	2	138.192			1031.2316	0.0134006754641731	13.4006754641731	R3_J12_Bd
Rep3	12	8	3	176.006			1031.2316	0.0170675530113701	17.0675530113701	R3_J12_Bd
Rep3	12	8	4	181.893			1031.2316	0.0176384238031496	17.6384238031496	R3_J12_Bd
Rep3	18	1	1	232.723			1031.2316	0.0225674814464568	22.5674814464568	R3_J18_Bd
Rep3	18	1	2	151.605			1031.2316	0.0147013532168719	14.7013532168719	R3_J18_Bd
Rep3	18	1	3	135.956			1031.2316	0.0131838473530097	13.1838473530097	R3_J18_Bd
Rep3	18	2	1	210.761			1031.2316	0.0204377949628386	20.4377949628386	R3_J18_Bd
Rep3	18	2	2	249.904			1031.2316	0.0242335475367512	24.2335475367512	R3_J18_Bd
Rep3	18	2	3	333.017			1031.2316	0.0322931337635503	32.2931337635503	R3_J18_Bd
Rep3	18	2	4	106.283			1031.2316	0.0103064141944448	10.3064141944448	R3_J18_Bd
Rep3	18	2	5	107.541			1031.2316	0.010428404249831	10.428404249831	R3_J18_Bd
Rep3	18	2	6	104.019			1031.2316	0.0100868708833205	10.0868708833205	R3_J18_Bd
Rep3	18	2	7	170.426			1031.2316	0.0165264524477334	16.5264524477334	R3_J18_Bd
Rep3	18	3	1	171.327			1031.2316	0.0166138237036181	16.6138237036181	R3_J18_Bd
Rep3	18	3	2	165.68			1031.2316	0.0160662260543606	16.0662260543606	R3_J18_Bd
Rep3	18	3	3	143.402			1031.2316	0.0139058965997551	13.9058965997551	R3_J18_Bd
Rep3	18	3	4	149.803			1031.2316	0.0145266107051025	14.5266107051025	R3_J18_Bd
Rep3	18	3	5	171.421			1031.2316	0.0166229390177725	16.6229390177725	R3_J18_Bd
Rep3	18	3	6	147.922			1031.2316	0.0143442074505863	14.3442074505863	R3_J18_Bd
Rep3	18	3	7	143.628			1031.2316	0.0139278121422966	13.9278121422966	R3_J18_Bd
Rep3	18	3	8	80.156			1031.2316	0.00777284171664251	7.77284171664251	R3_J18_Bd
Rep3	18	3	9	99.081			1031.2316	0.00960802597593014	9.60802597593014	R3_J18_Bd
Rep3	18	3	10	118.068			1031.2316	0.0114492224637026	11.4492224637026	R3_J18_Bd
Rep3	18	3	11	105.38			1031.2316	0.0102188489957057	10.2188489957057	R3_J18_Bd
Rep3	18	3	12	111.893			1031.2316	0.0108504239008968	10.8504239008968	R3_J18_Bd
Rep3	18	3	13	110.476			1031.2316	0.0107130153885897	10.7130153885897	R3_J18_Bd
Rep3	18	3	14	225.719			1031.2316	0.0218882935705229	21.8882935705229	R3_J18_Bd
Rep3	18	3	15	204.629			1031.2316	0.0198431661714013	19.8431661714013	R3_J18_Bd
Rep3	18	3	16	196.512			1031.2316	0.0190560490970215	19.0560490970215	R3_J18_Bd
Rep3	18	3	17	144.641			1031.2316	0.014026044198025	14.026044198025	R3_J18_Bd
Rep3	18	3	18	179.388			1031.2316	0.0173955103780761	17.3955103780761	R3_J18_Bd
Rep3	18	3	19	154.78			1031.2316	0.0150092374981527	15.0092374981527	R3_J18_Bd
Rep3	18	3	20	143.293			1031.2316	0.013895326714193	13.895326714193	R3_J18_Bd
Rep3	18	3	21	135.074			1031.2316	0.0130983185542414	13.0983185542414	R3_J18_Bd
Rep3	18	3	22	73.824			1031.2316	0.00715881863977015	7.15881863977015	R3_J18_Bd
Rep3	18	3	23	194.126			1031.2316	0.0188246752717818	18.8246752717818	R3_J18_Bd
Rep3	18	3	24	92.358			1031.2316	0.00895608707103235	8.95608707103235	R3_J18_Bd
Rep3	18	4	1	176.799			1031.2316	0.0171444513531199	17.1444513531199	R3_J18_Bd
Rep3	18	4	2	197.677			1031.2316	0.0191690208096804	19.1690208096804	R3_J18_Bd
Rep3	18	4	3	109.142			1031.2316	0.0105836555047382	10.5836555047382	R3_J18_Bd
Rep3	18	4	4	153.405			1031.2316	0.014875901785787	14.875901785787	R3_J18_Bd
Rep3	18	4	5	173.003			1031.2316	0.0167763478155634	16.7763478155634	R3_J18_Bd
Rep3	18	4	6	207.889			1031.2316	0.0201592930239919	20.1592930239919	R3_J18_Bd
Rep3	18	4	7	188.854			1031.2316	0.018313441907715	18.313441907715	R3_J18_Bd
Rep3	18	4	8	166.087			1031.2316	0.0161056934252209	16.1056934252209	R3_J18_Bd
Rep3	18	4	9	92.418			1031.2316	0.00896190535666285	8.96190535666285	R3_J18_Bd
Rep3	18	4	10	120.673			1031.2316	0.0117018330314936	11.7018330314936	R3_J18_Bd
Rep3	18	4	11	87.658			1031.2316	0.00850032136330966	8.50032136330966	R3_J18_Bd
Rep3	18	4	12	91.444			1031.2316	0.00886745518659436	8.86745518659436	R3_J18_Bd
Rep3	18	4	13	109.078			1031.2316	0.010577449333399	10.577449333399	R3_J18_Bd
Rep3	18	4	14	108.19			1031.2316	0.0104913387060676	10.4913387060676	R3_J18_Bd
Rep3	18	4	15	66.31			1031.2316	0.0064301753359769	6.4301753359769	R3_J18_Bd
Rep3	18	4	16	67.535			1031.2316	0.00654896533426633	6.54896533426633	R3_J18_Bd
Rep3	18	4	17	92.347			1031.2316	0.00895502038533342	8.95502038533342	R3_J18_Bd
Rep3	18	5	1	165.759			1031.2316	0.0160738867971075	16.0738867971075	R3_J18_Bd
Rep3	18	5	2	253.712			1031.2316	0.0246028147314338	24.6028147314337	R3_J18_Bd
Rep3	18	5	3	157.407			1031.2316	0.0152639814373415	15.2639814373415	R3_J18_Bd
Rep3	18	5	4	177.544			1031.2316	0.0172166950663653	17.2166950663653	R3_J18_Bd
Rep3	18	5	5	211.038			1031.2316	0.0204646560481661	20.4646560481661	R3_J18_Bd
Rep3	18	5	6	117.644			1031.2316	0.0114081065785804	11.4081065785804	R3_J18_Bd
Rep3	18	5	7	166.412			1031.2316	0.0161372091390528	16.1372091390528	R3_J18_Bd
Rep3	18	5	8	159.762			1031.2316	0.0154923491483387	15.4923491483387	R3_J18_Bd
Rep3	18	5	9	125.936			1031.2316	0.0122121936527158	12.2121936527158	R3_J18_Bd
Rep3	18	5	10	137.463			1031.2316	0.0133299832937625	13.3299832937625	R3_J18_Bd
Rep3	18	5	11	191.01			1031.2316	0.0185225123047044	18.5225123047044	R3_J18_Bd
Rep3	18	5	12	158.256			1031.2316	0.0153463101790131	15.3463101790131	R3_J18_Bd
Rep3	18	5	13	166.364			1031.2316	0.0161325545105484	16.1325545105484	R3_J18_Bd
Rep3	18	5	14	124.68			1031.2316	0.012090397540184	12.090397540184	R3_J18_Bd
Rep3	18	5	15	143.279			1031.2316	0.0138939691142126	13.8939691142126	R3_J18_Bd
Rep3	18	5	16	85.071			1031.2316	0.00824945628120783	8.24945628120783	R3_J18_Bd
Rep3	18	5	17	173.003			1031.2316	0.0167763478155634	16.7763478155634	R3_J18_Bd
Rep3	18	5	18	246.018			1031.2316	0.023856716570749	23.856716570749	R3_J18_Bd
Rep3	18	5	19	69.08			1031.2316	0.00669878618925176	6.69878618925176	R3_J18_Bd
Rep3	18	6	1	141.45			1031.2316	0.0137166083739094	13.7166083739094	R3_J18_Bd
Rep3	18	6	2	203.096			1031.2316	0.0196945089735419	19.6945089735419	R3_J18_Bd
Rep3	18	6	3	177.011			1031.2316	0.017165009295681	17.165009295681	R3_J18_Bd
Rep3	18	6	4	165.711			1031.2316	0.0160692321686031	16.0692321686031	R3_J18_Bd
Rep3	18	6	5	179.047			1031.2316	0.0173624431214094	17.3624431214094	R3_J18_Bd
Rep3	18	6	6	135.665			1031.2316	0.0131556286677018	13.1556286677018	R3_J18_Bd
Rep3	18	6	7	107.201			1031.2316	0.0103954339645915	10.3954339645915	R3_J18_Bd
Rep3	18	6	8	69.642			1031.2316	0.00675328413132414	6.75328413132414	R3_J18_Bd
Rep3	18	6	9	155.929			1031.2316	0.0151206576679768	15.1206576679768	R3_J18_Bd
Rep3	18	6	10	96.005			1031.2316	0.00930974186593972	9.30974186593972	R3_J18_Bd
Rep3	18	6	11	53.935			1031.2316	0.00523015392468578	5.23015392468578	R3_J18_Bd
Rep3	18	6	12	271.28			1031.2316	0.0263064087640449	26.3064087640449	R3_J18_Bd
Rep3	18	6	13	234.258			1031.2316	0.0227163325871705	22.7163325871705	R3_J18_Bd
Rep3	18	6	14	92.005			1031.2316	0.00892185615723956	8.92185615723956	R3_J18_Bd
Rep3	18	6	15	116.108			1031.2316	0.0112591584664395	11.2591584664395	R3_J18_Bd
Rep3	18	6	16	96.566			1031.2316	0.00936414283658491	9.36414283658491	R3_J18_Bd
Rep3	18	6	17	75.664			1031.2316	0.00733724606577223	7.33724606577223	R3_J18_Bd
Rep3	18	6	18	106.892			1031.2316	0.0103654697935944	10.3654697935944	R3_J18_Bd
Rep3	18	6	19	115.603			1031.2316	0.0112101878957162	11.2101878957161	R3_J18_Bd
Rep3	18	6	20	82.42			1031.2316	0.0079923850277668	7.9923850277668	R3_J18_Bd
Rep3	18	6	21	75.326			1031.2316	0.00730446972338706	7.30446972338706	R3_J18_Bd
Rep3	18	6	22	70.036			1031.2316	0.0067914908736311	6.7914908736311	R3_J18_Bd
Rep3	18	7	1	141.947			1031.2316	0.0137648031732154	13.7648031732154	R3_J18_Bd
Rep3	18	7	2	160.897			1031.2316	0.0156024117181824	15.6024117181824	R3_J18_Bd
Rep3	18	7	3	115.974			1031.2316	0.0112461642951981	11.2461642951981	R3_J18_Bd
Rep3	18	7	4	68.622			1031.2316	0.0066543732756056	6.6543732756056	R3_J18_Bd
Rep3	18	7	5	40.636			1031.2316	0.00394053091468493	3.94053091468493	R3_J18_Bd
Rep3	18	7	6	41.246			1031.2316	0.0039996834852617	3.9996834852617	R3_J18_Bd
Rep3	18	7	7	41.743			1031.2316	0.0040478782845677	4.0478782845677	R3_J18_Bd
Rep3	18	7	8	42.953			1031.2316	0.00416521371144949	4.16521371144949	R3_J18_Bd
Rep3	8	8	1	201.646			1031.2316	0.0195539004041381	19.5539004041381	R3_J8_Bd
Rep3	8	8	2	124.868			1031.2316	0.0121086281684929	12.1086281684929	R3_J8_Bd
Rep3	8	8	3	105.759			1031.2316	0.0102556011666051	10.2556011666051	R3_J8_Bd
Rep3	8	8	4	96.607			1031.2316	0.00936811866509909	9.36811866509909	R3_J8_Bd
Rep3	8	8	5	94.048			1031.2316	0.00911996878295816	9.11996878295816	R3_J8_Bd
Rep3	8	8	6	122.674			1031.2316	0.0118958728572709	11.8958728572709	R3_J8_Bd
Rep3	8	8	7	174.428			1031.2316	0.0169145320992879	16.9145320992879	R3_J8_Bd
Rep3	8	8	8	139.176			1031.2316	0.0134960953485134	13.4960953485134	R3_J8_Bd
Rep3	8	8	9	92.087			1031.2316	0.00892980781426791	8.92980781426791	R3_J8_Bd
Rep3	8	8	10	106.019			1031.2316	0.0102808137376706	10.2808137376706	R3_J8_Bd
Rep3	8	8	11	105.546			1031.2316	0.0102349462526168	10.2349462526168	R3_J8_Bd
Rep3	8	8	12	91.837			1031.2316	0.00890556495747415	8.90556495747415	R3_J8_Bd
Rep3	8	8	13	75.027			1031.2316	0.00727547526666173	7.27547526666173	R3_J8_Bd
Rep3	8	8	14	143.6			1031.2316	0.0139250969423357	13.9250969423357	R3_J8_Bd
Rep3	8	8	15	147.635			1031.2316	0.014316376650987	14.316376650987	R3_J8_Bd
Rep3	8	8	16	108.005			1031.2316	0.0104733989920402	10.4733989920402	R3_J8_Bd
Rep3	8	8	17	85.796			1031.2316	0.00831976056590973	8.31976056590974	R3_J8_Bd
Rep3	8	8	18	151.162			1031.2316	0.0146583948746334	14.6583948746334	R3_J8_Bd
Rep3	8	8	19	168.077			1031.2316	0.0162986665652992	16.2986665652992	R3_J8_Bd
Rep3	8	8	20	171.094			1031.2316	0.0165912293610863	16.5912293610863	R3_J8_Bd
Rep3	8	8	21	230.228			1031.2316	0.0223255377356551	22.3255377356551	R3_J8_Bd
Rep3	8	8	22	138.13			1031.2316	0.0133946632356883	13.3946632356883	R3_J8_Bd
Rep3	8	8	23	156.78			1031.2316	0.0152031803525028	15.2031803525028	R3_J8_Bd
Rep3	8	8	24	190.421			1031.2316	0.0184653961340983	18.4653961340983	R3_J8_Bd
Rep3	8	8	25	206.814			1031.2316	0.0200550487397787	20.0550487397787	R3_J8_Bd
Rep3	8	8	26	199.585			1031.2316	0.0193540422927304	19.3540422927304	R3_J8_Bd
Rep3	8	8	27	270.224			1031.2316	0.026204006936948	26.204006936948	R3_J8_Bd
Rep3	8	8	28	145.454			1031.2316	0.0141048819683183	14.1048819683183	R3_J8_Bd
Rep3	8	8	29	118.962			1031.2316	0.0115359149195971	11.5359149195971	R3_J8_Bd
Rep3	8	8	30	119.641			1031.2316	0.011601758518649	11.601758518649	R3_J8_Bd
Rep3	8	8	31	146.209			1031.2316	0.0141780953958354	14.1780953958354	R3_J8_Bd
Rep3	8	8	32	197.294			1031.2316	0.0191318807530723	19.1318807530723	R3_J8_Bd
Rep3	8	8	33	241.599			1031.2316	0.0234281998340625	23.4281998340625	R3_J8_Bd
Rep3	8	8	34	127.016			1031.2316	0.0123169227940649	12.3169227940649	R3_J8_Bd
Rep3	8	8	35	152.398			1031.2316	0.0147782515586217	14.7782515586217	R3_J8_Bd
Rep3	8	8	36	111.615			1031.2316	0.0108234658441421	10.8234658441421	R3_J8_Bd
Rep3	8	8	37	193.052			1031.2316	0.0187205279589958	18.7205279589958	R3_J8_Bd
Rep3	8	8	38	161.645			1031.2316	0.0156749463457093	15.6749463457093	R3_J8_Bd
Rep3	8	8	39	87.464			1031.2316	0.0084815089064377	8.4815089064377	R3_J8_Bd
Rep3	8	8	40	167.362			1031.2316	0.016229331994869	16.229331994869	R3_J8_Bd
Rep3	8	8	41	158.155			1031.2316	0.0153365160648685	15.3365160648685	R3_J8_Bd
Rep3	8	8	42	127.122			1031.2316	0.0123272017653454	12.3272017653454	R3_J8_Bd
Rep3	8	8	43	122.262			1031.2316	0.0118559206292747	11.8559206292747	R3_J8_Bd
Rep3	8	8	44	114.237			1031.2316	0.011077724926195	11.077724926195	R3_J8_Bd
Rep3	8	8	45	110.887			1031.2316	0.0107528706451587	10.7528706451587	R3_J8_Bd
Rep3	8	8	46	220.327			1031.2316	0.021365423635195	21.365423635195	R3_J8_Bd
Rep3	8	8	47	78.549			1031.2316	0.00761700863317222	7.61700863317222	R3_J8_Bd
Rep3	8	8	48	204.022			1031.2316	0.019784304515106	19.784304515106	R3_J8_Bd
Rep3	8	8	49	106.104			1031.2316	0.0102890563089804	10.2890563089804	R3_J8_Bd
Rep3	8	8	50	95.854			1031.2316	0.00929509918043629	9.29509918043629	R3_J8_Bd
Rep3	8	8	51	252.8			1031.2316	0.0245143767898501	24.5143767898501	R3_J8_Bd
Rep3	8	8	52	65			1031.2316	0.0063031427663776	6.3031427663776	R3_J8_Bd
Rep3	19	1	1	172.708			1031.2316	0.0167477412445468	16.7477412445468	R3_J19_Bd
Rep3	19	1	2	169.729			1031.2316	0.0164588633629924	16.4588633629924	R3_J19_Bd
Rep3	19	1	3	175.011			1031.2316	0.0169710664413309	16.9710664413309	R3_J19_Bd
Rep3	19	1	4	94.53			1031.2316	0.00916670901085653	9.16670901085653	R3_J19_Bd
Rep3	19	1	5	197.307			1031.2316	0.0191331413816256	19.1331413816256	R3_J19_Bd
Rep3	19	1	6	127.475			1031.2316	0.0123614326791382	12.3614326791382	R3_J19_Bd
Rep3	19	1	7	158.152			1031.2316	0.0153362251505869	15.3362251505869	R3_J19_Bd
Rep3	19	1	8	204.658			1031.2316	0.0198459783427893	19.8459783427893	R3_J19_Bd
Rep3	19	1	9	196.644			1031.2316	0.0190688493254086	19.0688493254086	R3_J19_Bd
Rep3	19	1	10	148.219			1031.2316	0.0143730079644573	14.3730079644573	R3_J19_Bd
Rep3	19	2	1	247.952			1031.2316	0.0240442593109055	24.0442593109055	R3_J19_Bd
Rep3	19	2	2	227.482			1031.2316	0.0220592541966325	22.0592541966325	R3_J19_Bd
Rep3	19	2	3	228.114			1031.2316	0.0221205401386071	22.1205401386071	R3_J19_Bd
Rep3	19	2	4	194.833			1031.2316	0.0188932340707946	18.8932340707946	R3_J19_Bd
Rep3	19	2	5	177.775			1031.2316	0.0172390954660427	17.2390954660427	R3_J19_Bd
Rep3	19	2	6	261.947			1031.2316	0.0254013744342202	25.4013744342202	R3_J19_Bd
Rep3	19	2	7	208.806			1031.2316	0.0202482158227114	20.2482158227114	R3_J19_Bd
Rep3	19	2	8	124.064			1031.2316	0.0120306631410442	12.0306631410442	R3_J19_Bd
Rep3	19	2	9	177.26			1031.2316	0.0171891551810476	17.1891551810476	R3_J19_Bd
Rep3	19	2	10	176.139			1031.2316	0.0170804502111844	17.0804502111844	R3_J19_Bd
Rep3	19	2	11	149.054			1031.2316	0.0144539791061484	14.4539791061484	R3_J19_Bd
Rep3	19	2	12	164			1031.2316	0.0159033140567066	15.9033140567066	R3_J19_Bd
Rep3	19	2	13	144.201			1031.2316	0.0139833767700679	13.9833767700679	R3_J19_Bd
Rep3	19	2	14	196.311			1031.2316	0.0190365578401593	19.0365578401593	R3_J19_Bd
